"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:56:51,1741750","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1741829","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1741913","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pl-PL","NAME NOT FOUND","Length: 532"
"14:56:51,1742000","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1742080","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1742152","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1742249","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pl-PL","NAME NOT FOUND","Length: 532"
"14:56:51,1742331","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1742441","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1742520","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1742614","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\prg","NAME NOT FOUND","Length: 532"
"14:56:51,1742703","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1742788","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1742864","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1743029","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\prg","NAME NOT FOUND","Length: 532"
"14:56:51,1743127","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1743213","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1743545","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1743622","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\prg-001","NAME NOT FOUND","Length: 532"
"14:56:51,1743691","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1743800","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1743885","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1743961","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\prg-001","NAME NOT FOUND","Length: 532"
"14:56:51,1744028","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1744137","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1744202","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1744284","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\prs","NAME NOT FOUND","Length: 532"
"14:56:51,1744359","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1744438","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1744509","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1744601","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\prs","NAME NOT FOUND","Length: 532"
"14:56:51,1744666","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1745093","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1745173","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1745253","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\prs-AF","NAME NOT FOUND","Length: 532"
"14:56:51,1745321","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1745411","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1745494","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1745577","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\prs-AF","NAME NOT FOUND","Length: 532"
"14:56:51,1745658","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1745798","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1745896","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1745986","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\ps","NAME NOT FOUND","Length: 532"
"14:56:51,1746066","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1746142","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1746221","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1746303","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\ps","NAME NOT FOUND","Length: 532"
"14:56:51,1746396","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1746485","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1746566","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1746650","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\ps-AF","NAME NOT FOUND","Length: 532"
"14:56:51,1746743","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1746845","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1746938","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1747028","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\ps-AF","NAME NOT FOUND","Length: 532"
"14:56:51,1747386","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1747509","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1747592","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1747673","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt","NAME NOT FOUND","Length: 532"
"14:56:51,1747741","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1747807","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1747871","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1747938","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt","NAME NOT FOUND","Length: 532"
"14:56:51,1748019","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1748092","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1748161","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1748231","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-BR","NAME NOT FOUND","Length: 532"
"14:56:51,1748309","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1748386","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1748456","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1748527","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-BR","NAME NOT FOUND","Length: 532"
"14:56:51,1748594","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1748683","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1748748","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1748825","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-AO","NAME NOT FOUND","Length: 532"
"14:56:51,1748908","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1748988","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1749056","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1749126","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-AO","NAME NOT FOUND","Length: 532"
"14:56:51,1749187","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1749293","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1749371","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1749448","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-CH","NAME NOT FOUND","Length: 532"
"14:56:51,1749516","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1749579","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1749648","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1749715","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-CH","NAME NOT FOUND","Length: 532"
"14:56:51,1749780","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1749879","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1749958","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1750034","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-CV","NAME NOT FOUND","Length: 532"
"14:56:51,1750104","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1750185","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1750267","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1750334","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-CV","NAME NOT FOUND","Length: 532"
"14:56:51,1750393","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1750494","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1750584","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1750667","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-GQ","NAME NOT FOUND","Length: 532"
"14:56:51,1750753","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1750824","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1750888","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1750953","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-GQ","NAME NOT FOUND","Length: 532"
"14:56:51,1751030","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1751140","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1751225","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1751314","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-GW","NAME NOT FOUND","Length: 532"
"14:56:51,1751390","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1751464","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1751535","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1751607","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-GW","NAME NOT FOUND","Length: 532"
"14:56:51,1751671","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1751771","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1751850","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1751933","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-LU","NAME NOT FOUND","Length: 532"
"14:56:51,1752039","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1752410","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1752497","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1752578","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-LU","NAME NOT FOUND","Length: 532"
"14:56:51,1752652","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1752793","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1752884","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1752965","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-MO","NAME NOT FOUND","Length: 532"
"14:56:51,1753037","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"14:56:51,1753108","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"14:56:51,1753178","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"14:56:51,1753253","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\pt-MO","NAME NOT FOUND","Length: 532"
"14:56:51,1753321","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"14:56:51,1753434","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"14:56:51,1753534","postgres.exe","21072","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"14:56:51,1753613","postgres.exe","21072","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\pt-MZ","NAME NOT FOUND","Length: 532"
"14:56:51,1753688","postgres.exe","21072","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
